,image,subject,scanner,type,view
780,orig/s05-ber-si-triotim-5-mprage_r01-20140520/s05-ber-si-triotim-5-mprage_r01-20140520_z.png,s05,ber-triotim-mprage,orig,Axial
781,orig/s05-ber-si-triotim-5-mprage_r01-20140520/s05-ber-si-triotim-5-mprage_r01-20140520_x.png,s05,ber-triotim-mprage,orig,Sagittal
782,orig/s05-ber-si-triotim-5-mprage_r01-20140520/s05-ber-si-triotim-5-mprage_r01-20140520_y.png,s05,ber-triotim-mprage,orig,Coronal
783,orig/s02-ber-si-triotim-5-mprage-20140520/s02-ber-si-triotim-5-mprage-20140520_x.png,s02,ber-triotim-mprage,orig,Sagittal
784,orig/s02-ber-si-triotim-5-mprage-20140520/s02-ber-si-triotim-5-mprage-20140520_y.png,s02,ber-triotim-mprage,orig,Coronal
785,orig/s02-ber-si-triotim-5-mprage-20140520/s02-ber-si-triotim-5-mprage-20140520_z.png,s02,ber-triotim-mprage,orig,Axial
786,orig/s03-osl-ge-signa-7-fspgr-20140521/s03-osl-ge-signa-7-fspgr-20140521_y.png,s03,osl-signa-fspgr,orig,Coronal
787,orig/s03-osl-ge-signa-7-fspgr-20140521/s03-osl-ge-signa-7-fspgr-20140521_x.png,s03,osl-signa-fspgr,orig,Sagittal
788,orig/s03-osl-ge-signa-7-fspgr-20140521/s03-osl-ge-signa-7-fspgr-20140521_z.png,s03,osl-signa-fspgr,orig,Axial
789,orig/s00-bas-si-skyra-10-t1se-20140518/s00-bas-si-skyra-10-t1se-20140518_z.png,s00,bas-skyra-t1se,orig,Axial
790,orig/s00-bas-si-skyra-10-t1se-20140518/s00-bas-si-skyra-10-t1se-20140518_y.png,s00,bas-skyra-t1se,orig,Coronal
791,orig/s00-bas-si-skyra-10-t1se-20140518/s00-bas-si-skyra-10-t1se-20140518_x.png,s00,bas-skyra-t1se,orig,Sagittal
792,orig/s00-mil-ph-intera-1001-mprage-20140514/s00-mil-ph-intera-1001-mprage-20140514_x.png,s00,mil-intera-mprage,orig,Sagittal
793,orig/s00-mil-ph-intera-1001-mprage-20140514/s00-mil-ph-intera-1001-mprage-20140514_y.png,s00,mil-intera-mprage,orig,Coronal
794,orig/s00-mil-ph-intera-1001-mprage-20140514/s00-mil-ph-intera-1001-mprage-20140514_z.png,s00,mil-intera-mprage,orig,Axial
795,orig/s02-bas-si-avanto-19-mprage-20140518/s02-bas-si-avanto-19-mprage-20140518_z.png,s02,bas-avanto-mprage,orig,Axial
796,orig/s02-bas-si-avanto-19-mprage-20140518/s02-bas-si-avanto-19-mprage-20140518_y.png,s02,bas-avanto-mprage,orig,Coronal
797,orig/s02-bas-si-avanto-19-mprage-20140518/s02-bas-si-avanto-19-mprage-20140518_x.png,s02,bas-avanto-mprage,orig,Sagittal
798,orig/s10-mil-ph-intera-401-sense-20140514/s10-mil-ph-intera-401-sense-20140514_z.png,s10,mil-intera-sense,orig,Axial
799,orig/s10-mil-ph-intera-401-sense-20140514/s10-mil-ph-intera-401-sense-20140514_y.png,s10,mil-intera-sense,orig,Coronal
800,orig/s10-mil-ph-intera-401-sense-20140514/s10-mil-ph-intera-401-sense-20140514_x.png,s10,mil-intera-sense,orig,Sagittal
801,orig/s06-sf-si-skyra-7-mprage-20140327/s06-sf-si-skyra-7-mprage-20140327_x.png,s06,sf-skyra-mprage,orig,Sagittal
802,orig/s06-sf-si-skyra-7-mprage-20140327/s06-sf-si-skyra-7-mprage-20140327_y.png,s06,sf-skyra-mprage,orig,Coronal
803,orig/s06-sf-si-skyra-7-mprage-20140327/s06-sf-si-skyra-7-mprage-20140327_z.png,s06,sf-skyra-mprage,orig,Axial
804,orig/s06-bas-si-prisma-4-t1se-20140518/s06-bas-si-prisma-4-t1se-20140518_x.png,s06,bas-prisma-t1se,orig,Sagittal
805,orig/s06-bas-si-prisma-4-t1se-20140518/s06-bas-si-prisma-4-t1se-20140518_y.png,s06,bas-prisma-t1se,orig,Coronal
806,orig/s06-bas-si-prisma-4-t1se-20140518/s06-bas-si-prisma-4-t1se-20140518_z.png,s06,bas-prisma-t1se,orig,Axial
807,orig/s06-ber-si-triotim-5-mprage-20140520/s06-ber-si-triotim-5-mprage-20140520_z.png,s06,ber-triotim-mprage,orig,Axial
808,orig/s06-ber-si-triotim-5-mprage-20140520/s06-ber-si-triotim-5-mprage-20140520_x.png,s06,ber-triotim-mprage,orig,Sagittal
809,orig/s06-ber-si-triotim-5-mprage-20140520/s06-ber-si-triotim-5-mprage-20140520_y.png,s06,ber-triotim-mprage,orig,Coronal
810,orig/s11-bas-si-prisma-4-t1se-20140518/s11-bas-si-prisma-4-t1se-20140518_y.png,s11,bas-prisma-t1se,orig,Coronal
811,orig/s11-bas-si-prisma-4-t1se-20140518/s11-bas-si-prisma-4-t1se-20140518_x.png,s11,bas-prisma-t1se,orig,Sagittal
812,orig/s11-bas-si-prisma-4-t1se-20140518/s11-bas-si-prisma-4-t1se-20140518_z.png,s11,bas-prisma-t1se,orig,Axial
813,orig/s05-mil-ph-intera-501-mprage-20140514/s05-mil-ph-intera-501-mprage-20140514_z.png,s05,mil-intera-mprage,orig,Axial
814,orig/s05-mil-ph-intera-501-mprage-20140514/s05-mil-ph-intera-501-mprage-20140514_y.png,s05,mil-intera-mprage,orig,Coronal
815,orig/s05-mil-ph-intera-501-mprage-20140514/s05-mil-ph-intera-501-mprage-20140514_x.png,s05,mil-intera-mprage,orig,Sagittal
816,orig/s05-mil-ph-intera-901-sense-20140514/s05-mil-ph-intera-901-sense-20140514_y.png,s05,mil-intera-sense,orig,Coronal
817,orig/s05-mil-ph-intera-901-sense-20140514/s05-mil-ph-intera-901-sense-20140514_x.png,s05,mil-intera-sense,orig,Sagittal
818,orig/s05-mil-ph-intera-901-sense-20140514/s05-mil-ph-intera-901-sense-20140514_z.png,s05,mil-intera-sense,orig,Axial
819,orig/s11-ber-si-triotim-5-mprage-20140520/s11-ber-si-triotim-5-mprage-20140520_z.png,s11,ber-triotim-mprage,orig,Axial
820,orig/s11-ber-si-triotim-5-mprage-20140520/s11-ber-si-triotim-5-mprage-20140520_y.png,s11,ber-triotim-mprage,orig,Coronal
821,orig/s11-ber-si-triotim-5-mprage-20140520/s11-ber-si-triotim-5-mprage-20140520_x.png,s11,ber-triotim-mprage,orig,Sagittal
822,orig/s10-sf-si-skyra-7-mprage-20140324/s10-sf-si-skyra-7-mprage-20140324_y.png,s10,sf-skyra-mprage,orig,Coronal
823,orig/s10-sf-si-skyra-7-mprage-20140324/s10-sf-si-skyra-7-mprage-20140324_x.png,s10,sf-skyra-mprage,orig,Sagittal
824,orig/s10-sf-si-skyra-7-mprage-20140324/s10-sf-si-skyra-7-mprage-20140324_z.png,s10,sf-skyra-mprage,orig,Axial
825,orig/s05-bas-si-skyra-6-mprage-20140518/s05-bas-si-skyra-6-mprage-20140518_z.png,s05,bas-skyra-mprage,orig,Axial
826,orig/s05-bas-si-skyra-6-mprage-20140518/s05-bas-si-skyra-6-mprage-20140518_y.png,s05,bas-skyra-mprage,orig,Coronal
827,orig/s05-bas-si-skyra-6-mprage-20140518/s05-bas-si-skyra-6-mprage-20140518_x.png,s05,bas-skyra-mprage,orig,Sagittal
828,orig/s03-mil-ph-intera-401-sense-20140514/s03-mil-ph-intera-401-sense-20140514_z.png,s03,mil-intera-sense,orig,Axial
829,orig/s03-mil-ph-intera-401-sense-20140514/s03-mil-ph-intera-401-sense-20140514_y.png,s03,mil-intera-sense,orig,Coronal
830,orig/s03-mil-ph-intera-401-sense-20140514/s03-mil-ph-intera-401-sense-20140514_x.png,s03,mil-intera-sense,orig,Sagittal
831,orig/s06-osl-ge-signa-3-fspgr-20140522/s06-osl-ge-signa-3-fspgr-20140522_z.png,s06,osl-signa-fspgr,orig,Axial
832,orig/s06-osl-ge-signa-3-fspgr-20140522/s06-osl-ge-signa-3-fspgr-20140522_y.png,s06,osl-signa-fspgr,orig,Coronal
833,orig/s06-osl-ge-signa-3-fspgr-20140522/s06-osl-ge-signa-3-fspgr-20140522_x.png,s06,osl-signa-fspgr,orig,Sagittal
834,orig/s09-mil-ph-intera-1001-mprage-20140514/s09-mil-ph-intera-1001-mprage-20140514_x.png,s09,mil-intera-mprage,orig,Sagittal
835,orig/s09-mil-ph-intera-1001-mprage-20140514/s09-mil-ph-intera-1001-mprage-20140514_y.png,s09,mil-intera-mprage,orig,Coronal
836,orig/s09-mil-ph-intera-1001-mprage-20140514/s09-mil-ph-intera-1001-mprage-20140514_z.png,s09,mil-intera-mprage,orig,Axial
837,orig/s11-bas-si-skyra-6-mprage-20140518/s11-bas-si-skyra-6-mprage-20140518_y.png,s11,bas-skyra-mprage,orig,Coronal
838,orig/s11-bas-si-skyra-6-mprage-20140518/s11-bas-si-skyra-6-mprage-20140518_x.png,s11,bas-skyra-mprage,orig,Sagittal
839,orig/s11-bas-si-skyra-6-mprage-20140518/s11-bas-si-skyra-6-mprage-20140518_z.png,s11,bas-skyra-mprage,orig,Axial
840,orig/s00-bas-si-prisma-2-mprage-20140518/s00-bas-si-prisma-2-mprage-20140518_x.png,s00,bas-prisma-mprage,orig,Sagittal
841,orig/s00-bas-si-prisma-2-mprage-20140518/s00-bas-si-prisma-2-mprage-20140518_y.png,s00,bas-prisma-mprage,orig,Coronal
842,orig/s00-bas-si-prisma-2-mprage-20140518/s00-bas-si-prisma-2-mprage-20140518_z.png,s00,bas-prisma-mprage,orig,Axial
843,orig/s11-ams-ge-discovery-8-fspgr-20140519/s11-ams-ge-discovery-8-fspgr-20140519_z.png,s11,ams-discovery-fspgr,orig,Axial
844,orig/s11-ams-ge-discovery-8-fspgr-20140519/s11-ams-ge-discovery-8-fspgr-20140519_y.png,s11,ams-discovery-fspgr,orig,Coronal
845,orig/s11-ams-ge-discovery-8-fspgr-20140519/s11-ams-ge-discovery-8-fspgr-20140519_x.png,s11,ams-discovery-fspgr,orig,Sagittal
846,orig/s06-sf-si-skyra-21-mprage-20140327/s06-sf-si-skyra-21-mprage-20140327_x.png,s06,sf-skyra-mprage,orig,Sagittal
847,orig/s06-sf-si-skyra-21-mprage-20140327/s06-sf-si-skyra-21-mprage-20140327_y.png,s06,sf-skyra-mprage,orig,Coronal
848,orig/s06-sf-si-skyra-21-mprage-20140327/s06-sf-si-skyra-21-mprage-20140327_z.png,s06,sf-skyra-mprage,orig,Axial
849,orig/s00-osl-ge-signa-3-fspgr-20140522/s00-osl-ge-signa-3-fspgr-20140522_y.png,s00,osl-signa-fspgr,orig,Coronal
850,orig/s00-osl-ge-signa-3-fspgr-20140522/s00-osl-ge-signa-3-fspgr-20140522_x.png,s00,osl-signa-fspgr,orig,Sagittal
851,orig/s00-osl-ge-signa-3-fspgr-20140522/s00-osl-ge-signa-3-fspgr-20140522_z.png,s00,osl-signa-fspgr,orig,Axial
852,orig/s07-mil-ph-intera-601-sense-20140514/s07-mil-ph-intera-601-sense-20140514_x.png,s07,mil-intera-sense,orig,Sagittal
853,orig/s07-mil-ph-intera-601-sense-20140514/s07-mil-ph-intera-601-sense-20140514_y.png,s07,mil-intera-sense,orig,Coronal
854,orig/s07-mil-ph-intera-601-sense-20140514/s07-mil-ph-intera-601-sense-20140514_z.png,s07,mil-intera-sense,orig,Axial
855,orig/s11-bas-si-skyra-10-t1se-20140518/s11-bas-si-skyra-10-t1se-20140518_y.png,s11,bas-skyra-t1se,orig,Coronal
856,orig/s11-bas-si-skyra-10-t1se-20140518/s11-bas-si-skyra-10-t1se-20140518_x.png,s11,bas-skyra-t1se,orig,Sagittal
857,orig/s11-bas-si-skyra-10-t1se-20140518/s11-bas-si-skyra-10-t1se-20140518_z.png,s11,bas-skyra-t1se,orig,Axial
858,orig/s08-bas-si-avanto-6-mprage-20140518/s08-bas-si-avanto-6-mprage-20140518_y.png,s08,bas-avanto-mprage,orig,Coronal
859,orig/s08-bas-si-avanto-6-mprage-20140518/s08-bas-si-avanto-6-mprage-20140518_x.png,s08,bas-avanto-mprage,orig,Sagittal
860,orig/s08-bas-si-avanto-6-mprage-20140518/s08-bas-si-avanto-6-mprage-20140518_z.png,s08,bas-avanto-mprage,orig,Axial
861,orig/s09-sf-si-skyra-7-mprage-20140331/s09-sf-si-skyra-7-mprage-20140331_z.png,s09,sf-skyra-mprage,orig,Axial
862,orig/s09-sf-si-skyra-7-mprage-20140331/s09-sf-si-skyra-7-mprage-20140331_x.png,s09,sf-skyra-mprage,orig,Sagittal
863,orig/s09-sf-si-skyra-7-mprage-20140331/s09-sf-si-skyra-7-mprage-20140331_y.png,s09,sf-skyra-mprage,orig,Coronal
864,orig/s01-bas-si-skyra-6-mprage-20140518/s01-bas-si-skyra-6-mprage-20140518_z.png,s01,bas-skyra-mprage,orig,Axial
865,orig/s01-bas-si-skyra-6-mprage-20140518/s01-bas-si-skyra-6-mprage-20140518_y.png,s01,bas-skyra-mprage,orig,Coronal
866,orig/s01-bas-si-skyra-6-mprage-20140518/s01-bas-si-skyra-6-mprage-20140518_x.png,s01,bas-skyra-mprage,orig,Sagittal
867,orig/s01-bas-si-prisma-2-mprage-20140518/s01-bas-si-prisma-2-mprage-20140518_x.png,s01,bas-prisma-mprage,orig,Sagittal
868,orig/s01-bas-si-prisma-2-mprage-20140518/s01-bas-si-prisma-2-mprage-20140518_y.png,s01,bas-prisma-mprage,orig,Coronal
869,orig/s01-bas-si-prisma-2-mprage-20140518/s01-bas-si-prisma-2-mprage-20140518_z.png,s01,bas-prisma-mprage,orig,Axial
870,orig/s03-mil-ph-intera-501-mprage-20140514/s03-mil-ph-intera-501-mprage-20140514_z.png,s03,mil-intera-mprage,orig,Axial
871,orig/s03-mil-ph-intera-501-mprage-20140514/s03-mil-ph-intera-501-mprage-20140514_x.png,s03,mil-intera-mprage,orig,Sagittal
872,orig/s03-mil-ph-intera-501-mprage-20140514/s03-mil-ph-intera-501-mprage-20140514_y.png,s03,mil-intera-mprage,orig,Coronal
873,orig/s04-bas-si-avanto-21-mprage-20140518/s04-bas-si-avanto-21-mprage-20140518_z.png,s04,bas-avanto-mprage,orig,Axial
874,orig/s04-bas-si-avanto-21-mprage-20140518/s04-bas-si-avanto-21-mprage-20140518_y.png,s04,bas-avanto-mprage,orig,Coronal
875,orig/s04-bas-si-avanto-21-mprage-20140518/s04-bas-si-avanto-21-mprage-20140518_x.png,s04,bas-avanto-mprage,orig,Sagittal
876,orig/s08-osl-ge-signa-7-fspgr-20140522/s08-osl-ge-signa-7-fspgr-20140522_z.png,s08,osl-signa-fspgr,orig,Axial
877,orig/s08-osl-ge-signa-7-fspgr-20140522/s08-osl-ge-signa-7-fspgr-20140522_x.png,s08,osl-signa-fspgr,orig,Sagittal
878,orig/s08-osl-ge-signa-7-fspgr-20140522/s08-osl-ge-signa-7-fspgr-20140522_y.png,s08,osl-signa-fspgr,orig,Coronal
879,orig/s04-ber-si-triotim-5-mprage_r01-20140520/s04-ber-si-triotim-5-mprage_r01-20140520_x.png,s04,ber-triotim-mprage,orig,Sagittal
880,orig/s04-ber-si-triotim-5-mprage_r01-20140520/s04-ber-si-triotim-5-mprage_r01-20140520_y.png,s04,ber-triotim-mprage,orig,Coronal
881,orig/s04-ber-si-triotim-5-mprage_r01-20140520/s04-ber-si-triotim-5-mprage_r01-20140520_z.png,s04,ber-triotim-mprage,orig,Axial
882,orig/s01-sf-si-skyra-7-mprage-20140614/s01-sf-si-skyra-7-mprage-20140614_z.png,s01,sf-skyra-mprage,orig,Axial
883,orig/s01-sf-si-skyra-7-mprage-20140614/s01-sf-si-skyra-7-mprage-20140614_y.png,s01,sf-skyra-mprage,orig,Coronal
884,orig/s01-sf-si-skyra-7-mprage-20140614/s01-sf-si-skyra-7-mprage-20140614_x.png,s01,sf-skyra-mprage,orig,Sagittal
885,orig/s02-mil-ph-intera-401-sense-20140510/s02-mil-ph-intera-401-sense-20140510_x.png,s02,mil-intera-sense,orig,Sagittal
886,orig/s02-mil-ph-intera-401-sense-20140510/s02-mil-ph-intera-401-sense-20140510_y.png,s02,mil-intera-sense,orig,Coronal
887,orig/s02-mil-ph-intera-401-sense-20140510/s02-mil-ph-intera-401-sense-20140510_z.png,s02,mil-intera-sense,orig,Axial
888,orig/s10-sf-si-skyra-21-mprage-20140408/s10-sf-si-skyra-21-mprage-20140408_z.png,s10,sf-skyra-mprage,orig,Axial
889,orig/s10-sf-si-skyra-21-mprage-20140408/s10-sf-si-skyra-21-mprage-20140408_x.png,s10,sf-skyra-mprage,orig,Sagittal
890,orig/s10-sf-si-skyra-21-mprage-20140408/s10-sf-si-skyra-21-mprage-20140408_y.png,s10,sf-skyra-mprage,orig,Coronal
891,orig/s09-osl-ge-signa-7-fspgr-20140521/s09-osl-ge-signa-7-fspgr-20140521_y.png,s09,osl-signa-fspgr,orig,Coronal
892,orig/s09-osl-ge-signa-7-fspgr-20140521/s09-osl-ge-signa-7-fspgr-20140521_x.png,s09,osl-signa-fspgr,orig,Sagittal
893,orig/s09-osl-ge-signa-7-fspgr-20140521/s09-osl-ge-signa-7-fspgr-20140521_z.png,s09,osl-signa-fspgr,orig,Axial
894,orig/s05-sf-si-skyra-21-mprage-20140326/s05-sf-si-skyra-21-mprage-20140326_z.png,s05,sf-skyra-mprage,orig,Axial
895,orig/s05-sf-si-skyra-21-mprage-20140326/s05-sf-si-skyra-21-mprage-20140326_x.png,s05,sf-skyra-mprage,orig,Sagittal
896,orig/s05-sf-si-skyra-21-mprage-20140326/s05-sf-si-skyra-21-mprage-20140326_y.png,s05,sf-skyra-mprage,orig,Coronal
897,orig/s07-mil-ph-intera-701-mprage-20140514/s07-mil-ph-intera-701-mprage-20140514_x.png,s07,mil-intera-mprage,orig,Sagittal
898,orig/s07-mil-ph-intera-701-mprage-20140514/s07-mil-ph-intera-701-mprage-20140514_y.png,s07,mil-intera-mprage,orig,Coronal
899,orig/s07-mil-ph-intera-701-mprage-20140514/s07-mil-ph-intera-701-mprage-20140514_z.png,s07,mil-intera-mprage,orig,Axial
900,orig/s00-mil-ph-intera-501-mprage-20140514/s00-mil-ph-intera-501-mprage-20140514_y.png,s00,mil-intera-mprage,orig,Coronal
901,orig/s00-mil-ph-intera-501-mprage-20140514/s00-mil-ph-intera-501-mprage-20140514_x.png,s00,mil-intera-mprage,orig,Sagittal
902,orig/s00-mil-ph-intera-501-mprage-20140514/s00-mil-ph-intera-501-mprage-20140514_z.png,s00,mil-intera-mprage,orig,Axial
903,orig/s10-bas-si-avanto-19-mprage-20140518/s10-bas-si-avanto-19-mprage-20140518_x.png,s10,bas-avanto-mprage,orig,Sagittal
904,orig/s10-bas-si-avanto-19-mprage-20140518/s10-bas-si-avanto-19-mprage-20140518_y.png,s10,bas-avanto-mprage,orig,Coronal
905,orig/s10-bas-si-avanto-19-mprage-20140518/s10-bas-si-avanto-19-mprage-20140518_z.png,s10,bas-avanto-mprage,orig,Axial
906,orig/s01-mil-ph-intera-501-mprage-20140516/s01-mil-ph-intera-501-mprage-20140516_x.png,s01,mil-intera-mprage,orig,Sagittal
907,orig/s01-mil-ph-intera-501-mprage-20140516/s01-mil-ph-intera-501-mprage-20140516_y.png,s01,mil-intera-mprage,orig,Coronal
908,orig/s01-mil-ph-intera-501-mprage-20140516/s01-mil-ph-intera-501-mprage-20140516_z.png,s01,mil-intera-mprage,orig,Axial
909,orig/s10-bas-si-prisma-2-mprage-20140518/s10-bas-si-prisma-2-mprage-20140518_z.png,s10,bas-prisma-mprage,orig,Axial
910,orig/s10-bas-si-prisma-2-mprage-20140518/s10-bas-si-prisma-2-mprage-20140518_x.png,s10,bas-prisma-mprage,orig,Sagittal
911,orig/s10-bas-si-prisma-2-mprage-20140518/s10-bas-si-prisma-2-mprage-20140518_y.png,s10,bas-prisma-mprage,orig,Coronal
912,orig/s01-bas-si-prisma-4-t1se-20140518/s01-bas-si-prisma-4-t1se-20140518_z.png,s01,bas-prisma-t1se,orig,Axial
913,orig/s01-bas-si-prisma-4-t1se-20140518/s01-bas-si-prisma-4-t1se-20140518_y.png,s01,bas-prisma-t1se,orig,Coronal
914,orig/s01-bas-si-prisma-4-t1se-20140518/s01-bas-si-prisma-4-t1se-20140518_x.png,s01,bas-prisma-t1se,orig,Sagittal
915,orig/s04-ams-ge-discovery-7-fspgr-20140519/s04-ams-ge-discovery-7-fspgr-20140519_z.png,s04,ams-discovery-fspgr,orig,Axial
916,orig/s04-ams-ge-discovery-7-fspgr-20140519/s04-ams-ge-discovery-7-fspgr-20140519_x.png,s04,ams-discovery-fspgr,orig,Sagittal
917,orig/s04-ams-ge-discovery-7-fspgr-20140519/s04-ams-ge-discovery-7-fspgr-20140519_y.png,s04,ams-discovery-fspgr,orig,Coronal
918,orig/s04-bas-si-skyra-6-mprage-20140518/s04-bas-si-skyra-6-mprage-20140518_y.png,s04,bas-skyra-mprage,orig,Coronal
919,orig/s04-bas-si-skyra-6-mprage-20140518/s04-bas-si-skyra-6-mprage-20140518_x.png,s04,bas-skyra-mprage,orig,Sagittal
920,orig/s04-bas-si-skyra-6-mprage-20140518/s04-bas-si-skyra-6-mprage-20140518_z.png,s04,bas-skyra-mprage,orig,Axial
921,orig/s11-ams-ge-discovery-3-fspgr-20140519/s11-ams-ge-discovery-3-fspgr-20140519_x.png,s11,ams-discovery-fspgr,orig,Sagittal
922,orig/s11-ams-ge-discovery-3-fspgr-20140519/s11-ams-ge-discovery-3-fspgr-20140519_y.png,s11,ams-discovery-fspgr,orig,Coronal
923,orig/s11-ams-ge-discovery-3-fspgr-20140519/s11-ams-ge-discovery-3-fspgr-20140519_z.png,s11,ams-discovery-fspgr,orig,Axial
924,orig/s08-bas-si-prisma-7-mprage-20140518/s08-bas-si-prisma-7-mprage-20140518_z.png,s08,bas-prisma-mprage,orig,Axial
925,orig/s08-bas-si-prisma-7-mprage-20140518/s08-bas-si-prisma-7-mprage-20140518_x.png,s08,bas-prisma-mprage,orig,Sagittal
926,orig/s08-bas-si-prisma-7-mprage-20140518/s08-bas-si-prisma-7-mprage-20140518_y.png,s08,bas-prisma-mprage,orig,Coronal
927,orig/s05-osl-ge-signa-7-fspgr-20140522/s05-osl-ge-signa-7-fspgr-20140522_x.png,s05,osl-signa-fspgr,orig,Sagittal
928,orig/s05-osl-ge-signa-7-fspgr-20140522/s05-osl-ge-signa-7-fspgr-20140522_y.png,s05,osl-signa-fspgr,orig,Coronal
929,orig/s05-osl-ge-signa-7-fspgr-20140522/s05-osl-ge-signa-7-fspgr-20140522_z.png,s05,osl-signa-fspgr,orig,Axial
930,orig/s05-bas-si-prisma-2-mprage-20140518/s05-bas-si-prisma-2-mprage-20140518_x.png,s05,bas-prisma-mprage,orig,Sagittal
931,orig/s05-bas-si-prisma-2-mprage-20140518/s05-bas-si-prisma-2-mprage-20140518_y.png,s05,bas-prisma-mprage,orig,Coronal
932,orig/s05-bas-si-prisma-2-mprage-20140518/s05-bas-si-prisma-2-mprage-20140518_z.png,s05,bas-prisma-mprage,orig,Axial
933,orig/s10-bas-si-skyra-6-mprage-20140518/s10-bas-si-skyra-6-mprage-20140518_y.png,s10,bas-skyra-mprage,orig,Coronal
934,orig/s10-bas-si-skyra-6-mprage-20140518/s10-bas-si-skyra-6-mprage-20140518_x.png,s10,bas-skyra-mprage,orig,Sagittal
935,orig/s10-bas-si-skyra-6-mprage-20140518/s10-bas-si-skyra-6-mprage-20140518_z.png,s10,bas-skyra-mprage,orig,Axial
936,orig/s00-bas-si-avanto-11-t1se-20140518/s00-bas-si-avanto-11-t1se-20140518_y.png,s00,bas-avanto-t1se,orig,Coronal
937,orig/s00-bas-si-avanto-11-t1se-20140518/s00-bas-si-avanto-11-t1se-20140518_x.png,s00,bas-avanto-t1se,orig,Sagittal
938,orig/s00-bas-si-avanto-11-t1se-20140518/s00-bas-si-avanto-11-t1se-20140518_z.png,s00,bas-avanto-t1se,orig,Axial
939,orig/s07-ber-si-triotim-5-mprage_r01-20140520/s07-ber-si-triotim-5-mprage_r01-20140520_y.png,s07,ber-triotim-mprage,orig,Coronal
940,orig/s07-ber-si-triotim-5-mprage_r01-20140520/s07-ber-si-triotim-5-mprage_r01-20140520_x.png,s07,ber-triotim-mprage,orig,Sagittal
941,orig/s07-ber-si-triotim-5-mprage_r01-20140520/s07-ber-si-triotim-5-mprage_r01-20140520_z.png,s07,ber-triotim-mprage,orig,Axial
942,orig/s07-ber-si-triotim-5-mprage-20140520/s07-ber-si-triotim-5-mprage-20140520_z.png,s07,ber-triotim-mprage,orig,Axial
943,orig/s07-ber-si-triotim-5-mprage-20140520/s07-ber-si-triotim-5-mprage-20140520_y.png,s07,ber-triotim-mprage,orig,Coronal
944,orig/s07-ber-si-triotim-5-mprage-20140520/s07-ber-si-triotim-5-mprage-20140520_x.png,s07,ber-triotim-mprage,orig,Sagittal
945,orig/s09-ams-ge-discovery-3-fspgr-20140519/s09-ams-ge-discovery-3-fspgr-20140519_x.png,s09,ams-discovery-fspgr,orig,Sagittal
946,orig/s09-ams-ge-discovery-3-fspgr-20140519/s09-ams-ge-discovery-3-fspgr-20140519_y.png,s09,ams-discovery-fspgr,orig,Coronal
947,orig/s09-ams-ge-discovery-3-fspgr-20140519/s09-ams-ge-discovery-3-fspgr-20140519_z.png,s09,ams-discovery-fspgr,orig,Axial
948,orig/s04-osl-ge-signa-7-fspgr-20140521/s04-osl-ge-signa-7-fspgr-20140521_z.png,s04,osl-signa-fspgr,orig,Axial
949,orig/s04-osl-ge-signa-7-fspgr-20140521/s04-osl-ge-signa-7-fspgr-20140521_x.png,s04,osl-signa-fspgr,orig,Sagittal
950,orig/s04-osl-ge-signa-7-fspgr-20140521/s04-osl-ge-signa-7-fspgr-20140521_y.png,s04,osl-signa-fspgr,orig,Coronal
951,orig/s07-ams-ge-discovery-7-fspgr-20140519/s07-ams-ge-discovery-7-fspgr-20140519_y.png,s07,ams-discovery-fspgr,orig,Coronal
952,orig/s07-ams-ge-discovery-7-fspgr-20140519/s07-ams-ge-discovery-7-fspgr-20140519_x.png,s07,ams-discovery-fspgr,orig,Sagittal
953,orig/s07-ams-ge-discovery-7-fspgr-20140519/s07-ams-ge-discovery-7-fspgr-20140519_z.png,s07,ams-discovery-fspgr,orig,Axial
954,orig/s07-bas-si-skyra-10-t1se-20140518/s07-bas-si-skyra-10-t1se-20140518_x.png,s07,bas-skyra-t1se,orig,Sagittal
955,orig/s07-bas-si-skyra-10-t1se-20140518/s07-bas-si-skyra-10-t1se-20140518_y.png,s07,bas-skyra-t1se,orig,Coronal
956,orig/s07-bas-si-skyra-10-t1se-20140518/s07-bas-si-skyra-10-t1se-20140518_z.png,s07,bas-skyra-t1se,orig,Axial
957,orig/s08-ber-si-sonata-5-mprage-20140520/s08-ber-si-sonata-5-mprage-20140520_z.png,s08,ber-sonata-mprage,orig,Axial
958,orig/s08-ber-si-sonata-5-mprage-20140520/s08-ber-si-sonata-5-mprage-20140520_x.png,s08,ber-sonata-mprage,orig,Sagittal
959,orig/s08-ber-si-sonata-5-mprage-20140520/s08-ber-si-sonata-5-mprage-20140520_y.png,s08,ber-sonata-mprage,orig,Coronal
960,orig/s10-ber-si-triotim-5-mprage-20140520/s10-ber-si-triotim-5-mprage-20140520_z.png,s10,ber-triotim-mprage,orig,Axial
961,orig/s10-ber-si-triotim-5-mprage-20140520/s10-ber-si-triotim-5-mprage-20140520_y.png,s10,ber-triotim-mprage,orig,Coronal
962,orig/s10-ber-si-triotim-5-mprage-20140520/s10-ber-si-triotim-5-mprage-20140520_x.png,s10,ber-triotim-mprage,orig,Sagittal
963,orig/s00-sf-si-skyra-21-mprage-20140326/s00-sf-si-skyra-21-mprage-20140326_x.png,s00,sf-skyra-mprage,orig,Sagittal
964,orig/s00-sf-si-skyra-21-mprage-20140326/s00-sf-si-skyra-21-mprage-20140326_y.png,s00,sf-skyra-mprage,orig,Coronal
